CALENDAR_ID,CUSTOMER_ID,PROVIDER_ID,DEVICE_ID,ROUNDS,BET_EUR,WIN_EUR,GROSS_REVENUE_EUR,BONUS_COST_EUR,NET_REVENUE_EUR,IS_ACTIVE_CUSTOMER
20250323,6,1,2,686,"4,431.72","-5,193.77",-762.05,-519.47,"-1,281.52",1
20250228,8,3,2,497,"2,708.14",-899.51,"1,808.63",-676.37,"1,132.27",1
20250103,19,3,1,294,10.51,"-2,370.83","-2,360.32",-34.61,"-2,394.93",1
20250316,14,1,1,129,"1,307.03","-9,259.93","-7,952.90",-419.87,"-8,372.77",1
20250306,21,1,1,401,"4,054.53","-6,668.89","-2,614.36",-711.64,"-3,326.00",1
20250121,13,3,1,6,0.00,"-1,335.59","-1,335.59",-431.68,"-1,767.27",0
20250122,24,1,1,306,"8,509.44","-9,809.47","-1,300.03",-358.15,"-1,658.18",1
20250306,4,2,2,198,"3,734.16","-6,499.77","-2,765.60",-833.89,"-3,599.49",1
20250219,2,2,1,198,"9,638.61","-7,893.34","1,745.27",-198.13,"1,547.13",1
20250107,3,3,2,455,"6,579.20","-7,645.97","-1,066.77",-100.47,"-1,167.24",1
20250201,24,4,1,833,"1,222.36","-9,923.81","-8,701.44",-987.18,"-9,688.63",1
20250319,12,2,2,955,"7,306.28","-5,811.38","1,494.90",-275.23,"1,219.66",1
20250128,5,1,1,236,"6,642.47","-8,152.36","-1,509.90",-901.18,"-2,411.08",1
20250114,14,2,2,749,638.29,-427.02,211.26,-980.18,-768.91,1
20250316,3,3,1,115,0.00,"-1,558.25","-1,558.25",-379.57,"-1,937.82",0
20250326,19,4,2,590,"4,951.33","-3,679.25","1,272.08",-632.95,639.13,1
20250319,30,3,1,795,315.76,"-7,505.46","-7,189.70",-833.97,"-8,023.67",1
20250115,15,4,2,375,386.06,"-3,385.38","-2,999.32",-952.21,"-3,951.53",1
20250212,15,3,2,512,"5,787.57","-2,498.00","3,289.57",-248.30,"3,041.26",1
20250131,1,3,1,379,"2,235.89","-1,912.66",323.23,-63.27,259.96,1
20250123,29,1,2,405,"5,377.86","-7,992.25","-2,614.39",-865.04,"-3,479.43",1
20250314,30,4,1,559,827.20,"-6,978.94","-6,151.74",-566.36,"-6,718.10",1
20250130,22,2,2,989,"5,049.75","-6,512.62","-1,462.87",-796.11,"-2,258.98",1
20250205,19,1,1,948,"9,404.01","-1,847.92","7,556.09",-533.09,"7,023.00",1
20250129,15,3,1,136,923.46,"-4,772.51","-3,849.05",-723.69,"-4,572.74",1
20250217,9,3,1,857,"4,621.86","-1,297.60","3,324.25",-657.65,"2,666.61",1
20250319,27,2,2,280,"4,775.99","-3,466.03","1,309.97",-967.71,342.26,1
20250315,19,2,1,967,"3,192.90","-8,371.14","-5,178.24",-357.40,"-5,535.64",1
20250324,1,2,1,222,"4,701.19","-6,034.30","-1,333.11",-341.62,"-1,674.73",1
20250131,13,1,1,9,"6,563.57","-5,759.64",803.93,-587.30,216.63,1
20250301,6,3,2,302,0.00,"-5,435.63","-5,435.63",-765.62,"-6,201.25",0
20250211,1,4,2,872,"4,839.73","-9,542.63","-4,702.90",-442.89,"-5,145.79",1
20250121,18,1,2,386,0.00,"-9,888.90","-9,888.90",-595.31,"-10,484.21",0
20250210,22,3,1,846,"4,864.89","-2,371.82","2,493.06",-191.73,"2,301.33",1
20250219,20,3,1,869,347.49,"-2,643.84","-2,296.35",-741.97,"-3,038.31",1
20250305,13,2,1,923,"4,873.71",-359.35,"4,514.36",-123.91,"4,390.45",1
20250112,25,3,2,397,"9,435.45","-4,001.09","5,434.36",-535.36,"4,899.00",1
20250210,1,4,1,335,"6,906.50","-2,716.32","4,190.18",-294.21,"3,895.97",1
20250305,21,3,1,219,"8,068.22","-9,089.35","-1,021.12",-416.92,"-1,438.04",1
20250117,24,4,1,424,"9,555.17","-3,595.34","5,959.82",-584.63,"5,375.19",1
20250330,30,3,2,764,"8,064.40","-4,408.33","3,656.07",-84.31,"3,571.77",1
20250304,2,2,1,112,"8,677.47","-2,220.37","6,457.10",-480.73,"5,976.37",1
20250207,16,4,2,740,"9,984.67",-237.81,"9,746.87",-759.10,"8,987.77",1
20250219,20,1,2,582,"2,210.05","-2,926.21",-716.17,-347.92,"-1,064.09",1
20250207,7,4,2,650,"2,654.24","-1,410.41","1,243.83",-421.22,822.62,1
20250206,26,2,1,19,"4,994.58","-6,338.05","-1,343.47",-705.43,"-2,048.90",1
20250203,6,1,2,376,"6,168.83",-965.74,"5,203.09",-975.80,"4,227.29",1
20250119,19,2,2,118,509.22,"-8,377.53","-7,868.31",-784.37,"-8,652.68",1
20250129,8,2,1,435,"4,647.81","-2,026.26","2,621.55",-504.00,"2,117.55",1
20250305,6,4,2,346,"7,981.28","-3,475.39","4,505.89",-503.74,"4,002.15",1
20250301,8,4,2,952,"4,921.65",-324.11,"4,597.54",-161.07,"4,436.48",1
20250220,24,2,1,128,"6,437.71","-9,222.36","-2,784.65",-435.16,"-3,219.81",1
20250317,13,2,2,427,"1,771.09","-2,501.47",-730.38,-466.16,"-1,196.53",1
20250326,15,1,2,832,67.27,"-4,456.90","-4,389.63",-787.71,"-5,177.35",1
20250311,25,3,1,367,612.54,"-2,945.33","-2,332.78",-619.63,"-2,952.41",1
20250331,12,4,2,66,46.22,"-5,735.98","-5,689.76",-174.33,"-5,864.09",1
20250121,12,4,2,484,"2,007.60","-5,570.19","-3,562.59",-393.37,"-3,955.96",1
20250116,10,2,2,169,"4,023.63","-3,410.39",613.24,-310.60,302.65,1
20250120,1,1,2,622,"1,680.57","-2,468.28",-787.71,-985.61,"-1,773.32",1
20250124,18,1,2,347,"4,334.85","-8,094.45","-3,759.60",-407.23,"-4,166.83",1
20250131,19,2,2,980,"3,678.19","-2,362.78","1,315.40",-388.45,926.95,1
20250104,23,2,1,773,"2,736.64","-9,286.29","-6,549.65",-182.49,"-6,732.14",1
20250312,3,3,1,163,"9,129.88","-4,662.13","4,467.75",-411.13,"4,056.62",1
20250214,19,2,1,532,"2,833.50","-1,051.12","1,782.38",-428.48,"1,353.90",1
20250104,14,2,1,30,"8,287.10","-6,300.53","1,986.57",-126.27,"1,860.30",1
20250222,18,3,2,651,"8,466.56","-1,011.59","7,454.97",-881.57,"6,573.40",1
20250222,25,4,2,50,"2,307.00",-855.76,"1,451.24",-799.78,651.45,1
20250321,2,1,1,284,"6,434.53","-3,022.14","3,412.39",-539.96,"2,872.43",1
20250305,7,4,2,235,"4,606.27","-4,718.04",-111.77,-669.37,-781.14,1
20250217,15,3,2,213,"9,529.03","-1,800.36","7,728.66",-880.14,"6,848.52",1
20250205,14,4,1,449,0.00,"-5,472.07","-5,472.07",-882.32,"-6,354.39",0
20250306,26,1,2,809,"2,964.91",-479.71,"2,485.20",-831.25,"1,653.94",1
20250227,19,2,2,186,0.00,"-4,897.38","-4,897.38",-946.88,"-5,844.26",0
20250303,10,3,1,870,584.53,"-6,802.72","-6,218.19",-951.19,"-7,169.38",1
20250305,7,1,1,37,0.00,"-6,246.74","-6,246.74",-301.64,"-6,548.39",0
20250319,1,1,1,805,"2,403.61","-4,159.58","-1,755.97",-848.79,"-2,604.76",1
20250309,15,1,2,425,"7,633.22","-6,367.12","1,266.10",-544.76,721.34,1
20250301,27,3,2,980,0.00,"-3,471.32","-3,471.32",-741.86,"-4,213.18",0
20250307,26,1,2,985,"9,066.55","-2,467.71","6,598.83",-456.17,"6,142.67",1
20250116,22,3,2,338,"6,988.88","-3,467.48","3,521.40",-637.82,"2,883.57",1
20250205,22,4,2,359,"6,081.80","-4,206.15","1,875.65",-930.52,945.13,1
20250331,13,2,1,504,"9,106.27","-9,357.43",-251.17,-12.34,-263.50,1
20250105,15,1,2,891,"2,320.44","-1,454.84",865.60,-478.57,387.03,1
20250202,8,3,2,40,"1,392.37","-2,697.21","-1,304.84",-652.12,"-1,956.96",1
20250321,18,4,1,504,"4,196.49","-3,090.53","1,105.96",-517.12,588.83,1
20250314,13,2,2,872,"3,781.65","-2,074.18","1,707.47",-985.10,722.37,1
20250318,1,1,2,320,0.00,"-1,496.56","-1,496.56",-634.39,"-2,130.94",0
20250303,19,4,2,595,"9,704.10","-7,871.99","1,832.11",-814.38,"1,017.73",1
20250220,1,4,1,313,582.29,"-7,073.06","-6,490.78",-781.07,"-7,271.85",1
20250210,19,3,1,838,"8,848.45",-483.72,"8,364.74",-184.41,"8,180.33",1
20250108,29,2,2,143,0.00,"-5,868.21","-5,868.21",-217.95,"-6,086.16",0
20250313,13,1,2,139,432.48,"-8,443.67","-8,011.19",-409.62,"-8,420.81",1
20250322,3,1,1,370,"9,567.35","-1,387.12","8,180.22",-607.14,"7,573.09",1
20250110,24,3,2,664,0.00,"-3,190.65","-3,190.65",-453.18,"-3,643.83",0
20250330,28,4,2,895,"5,954.11","-3,234.57","2,719.54",-546.51,"2,173.04",1
20250303,30,2,1,888,"5,168.94","-7,969.88","-2,800.94",-984.27,"-3,785.21",1
20250128,25,4,2,226,"6,218.99","-8,161.20","-1,942.21",-794.79,"-2,737.00",1
20250214,28,3,1,465,"4,914.71","-9,657.07","-4,742.35",-94.35,"-4,836.71",1
20250101,20,1,2,832,"2,998.33","-9,440.29","-6,441.97",-687.86,"-7,129.82",1
20250119,27,4,1,940,"8,807.62","-1,420.10","7,387.52",-9.69,"7,377.83",1
20250123,7,2,2,472,"9,315.72",-54.30,"9,261.42",-802.30,"8,459.13",1
20250117,11,2,1,659,0.00,"-9,874.59","-9,874.59",-756.70,"-10,631.29",0
20250329,2,3,2,453,"4,874.48","-1,322.12","3,552.36",-585.43,"2,966.93",1
20250322,10,1,2,82,687.49,"-4,829.63","-4,142.13",-934.60,"-5,076.74",1
20250121,21,4,2,313,"2,045.38","-9,482.89","-7,437.50",-400.40,"-7,837.90",1
20250121,9,1,1,973,"4,765.87","-9,101.82","-4,335.95",-809.99,"-5,145.94",1
20250123,23,4,2,950,"2,044.23","-3,453.35","-1,409.12",-48.60,"-1,457.72",1
20250207,29,3,1,898,"7,337.93","-9,798.94","-2,461.02",-537.73,"-2,998.74",1
20250320,3,1,1,967,"9,826.42","-1,308.75","8,517.67",-860.05,"7,657.62",1
20250301,6,1,2,659,"8,471.01","-9,312.79",-841.77,-964.59,"-1,806.36",1
20250203,5,1,2,415,"4,500.59","-3,351.93","1,148.65",-263.13,885.53,1
20250109,23,1,2,106,209.85,"-1,085.82",-875.96,-644.24,"-1,520.21",1
20250110,4,2,1,175,"1,128.53","-4,621.06","-3,492.53",-955.03,"-4,447.56",1
20250118,8,4,2,810,"4,832.00","-4,792.41",39.59,-716.65,-677.06,1
20250109,14,4,1,565,"2,601.07","-9,351.63","-6,750.56",-750.12,"-7,500.68",1
20250107,21,3,2,69,"1,429.48","-3,655.28","-2,225.80",-719.49,"-2,945.29",1
20250119,24,3,2,204,"6,987.19","-4,916.41","2,070.78",-85.02,"1,985.76",1
20250121,23,1,1,434,"6,280.91","-2,042.25","4,238.66",-196.66,"4,042.00",1
20250117,26,1,2,693,"9,497.49","-5,467.84","4,029.64",-767.27,"3,262.37",1
20250312,10,1,1,621,0.00,"-7,128.64","-7,128.64",-21.70,"-7,150.33",0
20250221,10,3,2,670,"2,899.05",-641.12,"2,257.92",-352.27,"1,905.66",1
20250302,3,4,1,686,"4,431.27","-8,693.90","-4,262.62",-775.72,"-5,038.34",1
20250209,8,4,2,835,"6,939.74","-9,595.61","-2,655.87",-820.53,"-3,476.39",1
20250123,26,2,1,896,"1,489.47","-1,877.76",-388.29,-746.48,"-1,134.77",1
20250331,25,2,2,438,"5,939.66","-2,277.39","3,662.26",-580.00,"3,082.26",1
20250224,21,4,1,935,977.85,-71.13,906.72,-670.46,236.26,1
20250311,7,3,2,939,"2,629.07",-836.49,"1,792.58",-814.79,977.79,1
20250104,29,1,2,60,"9,138.15","-9,307.85",-169.70,-630.72,-800.41,1
20250201,14,3,1,519,"8,894.35",-769.06,"8,125.30",-344.04,"7,781.25",1
20250220,20,1,1,332,"2,827.71","-9,798.61","-6,970.90",-230.33,"-7,201.23",1
20250223,3,3,2,102,"7,430.84",-132.69,"7,298.15",-542.68,"6,755.48",1
20250315,9,2,1,79,"2,953.96","-5,811.53","-2,857.58",-988.18,"-3,845.75",1
20250124,16,3,1,881,"1,254.50","-2,310.06","-1,055.57",-753.36,"-1,808.92",1
20250317,4,2,1,943,"6,680.11","-9,553.53","-2,873.42",-17.17,"-2,890.59",1
20250204,19,2,1,266,"8,103.41","-4,744.86","3,358.55",-436.06,"2,922.49",1
20250218,2,3,2,256,"1,906.28","-5,859.77","-3,953.49",-323.09,"-4,276.58",1
20250117,15,4,2,768,0.00,"-2,301.48","-2,301.48",-219.14,"-2,520.62",0
20250308,17,4,2,518,"5,193.24","-1,405.24","3,788.00",-779.54,"3,008.46",1
20250122,17,2,1,972,"8,563.93",-766.08,"7,797.85",-193.91,"7,603.94",1
20250216,20,3,1,834,409.78,"-1,867.90","-1,458.12",-404.81,"-1,862.93",1
20250221,12,3,2,147,"7,728.62","-4,409.39","3,319.22",-55.84,"3,263.38",1
20250106,1,4,2,999,"6,498.60","-5,198.40","1,300.19",-745.48,554.71,1
20250106,5,2,2,323,"3,073.44","-8,935.84","-5,862.40",-21.06,"-5,883.46",1
20250215,4,2,2,64,"1,816.39","-1,554.34",262.05,-659.88,-397.83,1
20250301,16,2,2,604,252.89,"-7,150.96","-6,898.07",-621.68,"-7,519.75",1
20250214,8,1,1,789,"1,154.06","-1,491.34",-337.28,-115.80,-453.08,1
20250304,25,3,2,783,"7,374.78","-1,500.11","5,874.67",-337.86,"5,536.81",1
20250130,10,3,2,414,"1,556.68","-6,870.47","-5,313.80",-727.80,"-6,041.60",1
20250320,29,2,1,486,"6,160.55","-2,311.81","3,848.74",-871.99,"2,976.75",1
20250326,28,4,1,864,"9,719.30","-4,213.82","5,505.48",-982.93,"4,522.55",1
20250323,17,4,1,176,"6,757.82","-1,774.91","4,982.91",-529.85,"4,453.06",1
20250304,27,4,1,818,"3,388.93",-861.08,"2,527.84",-23.03,"2,504.81",1
20250207,23,3,2,932,"3,833.18","-7,011.67","-3,178.50",-75.09,"-3,253.59",1
20250319,11,2,2,821,"8,898.10","-9,906.06","-1,007.96",-749.70,"-1,757.66",1
20250320,28,2,2,402,"5,495.98","-7,054.80","-1,558.82",-472.29,"-2,031.11",1
20250307,9,4,2,239,"3,043.42","-9,679.17","-6,635.76",-77.72,"-6,713.47",1
20250106,29,4,2,213,"7,833.21","-9,599.76","-1,766.55",-286.57,"-2,053.11",1
20250202,23,4,2,818,"5,948.17","-7,057.60","-1,109.42",-318.32,"-1,427.74",1
20250310,15,2,2,134,"3,109.46","-5,437.21","-2,327.75",-321.39,"-2,649.14",1
20250120,10,1,1,457,"4,548.94","-9,628.77","-5,079.82",-616.93,"-5,696.76",1
20250327,4,2,1,350,41.54,"-3,282.51","-3,240.97",-220.65,"-3,461.61",1
20250107,10,3,2,60,"2,534.54","-8,080.40","-5,545.86",-485.91,"-6,031.76",1
20250101,30,4,2,299,"4,285.90",-466.93,"3,818.97",-200.62,"3,618.35",1
20250315,1,3,1,565,"2,312.72","-3,605.01","-1,292.30",-622.35,"-1,914.64",1
20250311,8,4,1,207,"2,422.63","-3,288.05",-865.41,-530.67,"-1,396.08",1
20250203,29,2,1,631,"9,037.83","-5,392.12","3,645.71",-530.67,"3,115.04",1
20250228,14,1,2,666,"9,507.67","-1,347.27","8,160.41",-660.66,"7,499.75",1
20250330,14,3,2,789,"3,576.91","-5,270.38","-1,693.46",-38.53,"-1,731.99",1
20250310,20,4,2,162,709.68,"-3,744.16","-3,034.48",-124.33,"-3,158.80",1
20250209,22,2,1,205,"1,202.90","-5,698.95","-4,496.05",-786.81,"-5,282.86",1
20250317,14,4,2,434,"4,263.18","-3,786.02",477.17,-883.97,-406.81,1
20250303,21,1,2,315,"1,701.25","-2,293.14",-591.90,-479.62,"-1,071.52",1
20250127,8,2,2,902,"3,466.17","-4,721.50","-1,255.33",-650.88,"-1,906.21",1
20250203,16,4,1,479,"3,056.31","-1,516.79","1,539.52",-450.65,"1,088.87",1
20250123,4,3,2,105,"1,131.40",-701.99,429.41,-247.07,182.35,1
20250319,1,2,2,276,"3,779.42","-2,721.03","1,058.39",-35.53,"1,022.86",1
20250126,22,2,1,731,"9,174.94","-8,992.42",182.51,-617.55,-435.04,1
20250106,7,2,1,959,"2,471.34","-8,225.03","-5,753.69",-139.81,"-5,893.50",1
20250126,10,1,2,918,"1,000.91","-4,321.88","-3,320.97",-16.10,"-3,337.07",1
20250214,12,3,2,195,687.65,"-4,513.12","-3,825.46",-92.29,"-3,917.75",1
20250216,27,3,1,488,"7,424.82","-6,745.24",679.58,-797.52,-117.94,1
20250308,13,3,2,778,"5,091.55","-1,568.56","3,523.00",-905.65,"2,617.35",1
20250109,16,4,1,46,"3,698.18","-1,324.13","2,374.05",-199.61,"2,174.44",1
20250313,9,3,1,730,"7,804.09","-9,102.88","-1,298.79",-749.43,"-2,048.22",1
20250105,20,3,2,231,"9,175.47","-6,142.80","3,032.67",-80.42,"2,952.25",1
20250128,12,3,1,422,"6,653.38","-7,962.44","-1,309.06",-463.09,"-1,772.15",1
